name,race,matchup,relative_position,army_x,army_y,total_army_value,died_army_value,gameloop
soul,Terran,TvZ,0.37912580348100705,95,80,1100,0,30000
GOStephano,Zerg,TvZ,0.44934095070815827,56,34,6375,2325,30240
soul,Terran,TvZ,0.26024730339101954,82,89,6300,2225,30240
GOStephano,Zerg,TvZ,0.6392966296125027,81,58,4750,3375,30480
soul,Terran,TvZ,0.27212117010050907,83,88,4475,2150,30480
GOStephano,Zerg,TvZ,0.03039109910376281,156,27,0,0,30720
soul,Terran,TvZ,0.9587019524444578,129,26,400,0,30720
GOStephano,Zerg,TvZ,0.044072800430762005,136,68,225,0,30960
soul,Terran,TvZ,0.737591926454276,130,21,400,200,30960
GOStephano,Zerg,TvZ,0.2739420525215629,129,29,0,0,31200
soul,Terran,TvZ,0.5162040513779103,54,34,175,0,31200
GOStephano,Zerg,TvZ,0.5417500845869566,45,24,325,100,31440
soul,Terran,TvZ,0.8701238858289397,182,34,775,300,31440
GOStephano,Zerg,TvZ,0.04993434235579075,132,127,2275,250,31680
soul,Terran,TvZ,0.8912762627438249,180,37,925,525,31680
GOStephano,Zerg,TvZ,0.044072800430762005,136,68,1350,725,31920
soul,Terran,TvZ,0.46977794108589543,59,49,1950,100,31920
GOStephano,Zerg,TvZ,0.02733900883238438,175,47,1250,1250,32160
soul,Terran,TvZ,0.8094941605736424,73,35,1925,150,32160
GOStephano,Zerg,TvZ,0.03039109910376281,156,27,50,0,32400
soul,Terran,TvZ,0.31417030930982465,71,44,1700,0,32400
GOStephano,Zerg,TvZ,0.08036146199396721,132,135,6650,1025,32640
soul,Terran,TvZ,0.293667131697176,82,104,850,550,32640
GOStephano,Zerg,TvZ,0.4506508075575232,107,116,5625,4425,32880
soul,Terran,TvZ,0.11350416126511087,68,97,4425,1025,32880
GOStephano,Zerg,TvZ,0.04993434235579075,132,127,475,325,33600
soul,Terran,TvZ,0.06611216913942819,56,31,1500,0,33600
GOStephano,Zerg,TvZ,0.9619746145831815,48,29,150,150,33840
soul,Terran,TvZ,0.08570865903479158,74,66,900,0,33840
GOStephano,Zerg,TvZ,0.2812269628187889,120,116,0,0,34320
soul,Terran,TvZ,0.8172560023684432,123,124,0,0,34320
GOStephano,Zerg,TvZ,0.027656112508630315,175,47,325,25,34560
soul,Terran,TvZ,0.8172560023684432,123,124,0,0,34560
GOStephano,Zerg,TvZ,0.15217391304347827,121,36,3700,500,34800
soul,Terran,TvZ,0.5557658894461219,103,43,2275,500,34800
GOStephano,Zerg,TvZ,0.04362701496049315,128,26,500,75,35040
soul,Terran,TvZ,0.23466995610124453,80,95,950,50,35040
GOStephano,Zerg,TvZ,0.04362701496049315,128,26,1575,350,35280
soul,Terran,TvZ,0.03614185689418581,48,30,0,0,35280
GOStephano,Zerg,TvZ,0.6871559586031938,86,109,3800,275,35520
soul,Terran,TvZ,0.4786340423001337,96,40,1100,800,35520
GOStephano,Zerg,TvZ,0.6826623476272794,78,35,4000,1550,35760
soul,Terran,TvZ,0.2506960119407021,76,105,4900,300,35760
GOStephano,Zerg,TvZ,0.17942024220545622,141,116,3900,1025,36240
soul,Terran,TvZ,0.5107349902453533,100,117,3975,1275,36240
GOStephano,Zerg,TvZ,0.029040351060956704,165,106,1500,625,36480
soul,Terran,TvZ,0.36383708555602556,90,130,2975,775,36480
GOStephano,Zerg,TvZ,0.04362701496049315,128,26,3250,0,36960
soul,Terran,TvZ,0.05854278890931741,46,29,600,300,36960
GOStephano,Zerg,TvZ,0.027656112508630315,175,47,125,25,37200
soul,Terran,TvZ,0.9025507278271447,131,137,1325,0,37200
GOStephano,Zerg,TvZ,0.25280364957175006,123,112,875,300,37440
soul,Terran,TvZ,0.6877121577675365,119,153,2350,175,37440
GOStephano,Zerg,TvZ,0.03389326633084222,155,27,1050,25,37680
soul,Terran,TvZ,0.5367765505513429,112,28,2825,0,37680
GOStephano,Zerg,TvZ,0.39691406067943297,120,34,9425,4900,37920
soul,Terran,TvZ,0.5877124361793846,117,27,6900,2675,37920
GOStephano,Zerg,TvZ,0.027656112508630315,175,47,4375,1325,38160
soul,Terran,TvZ,0.282204495253888,79,28,3450,1400,38160
GOStephano,Zerg,TvZ,0.38564407209503804,111,74,1100,475,38400
soul,Terran,TvZ,0.94391391868931,137,130,275,0,38400
GOStephano,Zerg,TvZ,0.2082993857067867,122,116,325,0,38640
soul,Terran,TvZ,0.7210405382780608,115,115,475,150,38640
GOStephano,Zerg,TvZ,0.0365740758822265,132,127,600,0,38880
soul,Terran,TvZ,0.6153718369379755,110,107,325,325,38880
GOStephano,Zerg,TvZ,0.029040351060956704,165,106,0,0,39120
soul,Terran,TvZ,0.11586902252350251,62,123,0,0,39120
GOStephano,Zerg,TvZ,0.03028869256559008,167,74,1650,0,39600
soul,Terran,TvZ,0.90464232606174,167,29,0,0,39600
GOStephano,Zerg,TvZ,0.13327058558068744,139,137,1225,175,40080
soul,Terran,TvZ,0.8005227714555296,130,144,0,0,40080
GOStephano,Zerg,TvZ,0.027656112508630315,175,47,850,275,40560
soul,Terran,TvZ,0.6936502794603387,129,36,375,0,40560
GOStephano,Zerg,TvZ,0.8480978245309784,49,130,2700,50,40800
soul,Terran,TvZ,0.15406816047017624,82,24,600,600,40800
GOStephano,Zerg,TvZ,0.74276735390947,43,140,2350,50,41280
soul,Terran,TvZ,0.2807292069143916,38,146,0,0,41280
GOStephano,Zerg,TvZ,0.059495923400246675,136,68,2575,800,41760
soul,Terran,TvZ,0.48962271167781624,127,25,600,300,41760
GOStephano,Zerg,TvZ,0.32156498285960744,155,34,2550,800,42000
soul,Terran,TvZ,0.6500642517236825,152,35,2250,0,42000
GOStephano,Zerg,TvZ,0.13261177177901462,165,51,2375,75,42240
soul,Terran,TvZ,0.8798106187866442,166,49,1300,0,42240
GOStephano,Zerg,TvZ,0.036506557604123135,132,127,3850,1275,42480
soul,Terran,TvZ,0.7133880841686646,136,55,2625,225,42480
GOStephano,Zerg,TvZ,0.025133731208848764,168,138,1450,500,42720
soul,Terran,TvZ,0.9018674225710237,137,66,1000,275,42720
GOStephano,Zerg,TvZ,0.03789901453564448,167,74,1150,575,42960
soul,Terran,TvZ,0.5945789839746237,137,66,725,225,42960
GOStephano,Zerg,TvZ,0.5181288101695714,93,114,1150,425,43200
soul,Terran,TvZ,0.6128770505075511,151,29,650,0,43200
GOStephano,Zerg,TvZ,0.10107415634566713,170,44,1200,0,43440
soul,Terran,TvZ,0.6385999053257836,151,35,650,0,43440
GOStephano,Zerg,TvZ,0.037721121471232855,165,106,825,0,43920
soul,Terran,TvZ,0.30811507434669994,58,87,2000,0,43920
GOStephano,Zerg,TvZ,0.3932667395836946,103,113,750,0,44160
soul,Terran,TvZ,0.6222195194502698,99,114,1550,200,44160
GOStephano,Zerg,TvZ,0.8389936523007065,59,96,175,0,44400
soul,Terran,TvZ,0.49521311062440554,171,51,3075,0,44400
GOStephano,Zerg,TvZ,0.44934095070815827,172,54,675,100,44640
soul,Terran,TvZ,0.7074892114454505,165,63,2400,0,44640
GOStephano,Zerg,TvZ,0.026866163655644315,168,138,0,0,44880
soul,Terran,TvZ,0.7512733593589284,162,66,900,0,44880
GOStephano,Zerg,TvZ,0.21330795287548487,160,69,625,0,45120
soul,Terran,TvZ,0.676323718679202,170,61,625,0,45120
GOStephano,Zerg,TvZ,0.0971127275203133,171,74,75,75,45360
soul,Terran,TvZ,0.7295719916677498,172,64,500,0,45360
GOStephano,Zerg,TvZ,0.8109022511046733,81,78,100,0,45600
soul,Terran,TvZ,0.33280267376360984,162,45,975,0,45600
GOStephano,Zerg,TvZ,0.026866163655644315,168,138,3500,75,45840
soul,Terran,TvZ,0.2736561551387773,71,77,775,150,45840
GOStephano,Zerg,TvZ,0.16396078054371144,164,96,3250,0,46080
soul,Terran,TvZ,0.7885111297905079,156,88,500,0,46080
GOStephano,Zerg,TvZ,0.14356916009725318,159,78,1900,100,46320
soul,Terran,TvZ,0.2804463393722896,108,59,850,750,46320
GOStephano,Zerg,TvZ,0.16458321554359967,174,84,3150,0,46560
soul,Terran,TvZ,0.8079840225549706,164,87,625,475,46560
GOStephano,Zerg,TvZ,0.30883467950608,66,136,300,0,47520
soul,Terran,TvZ,0.7091732857182858,68,139,0,0,47520
GOStephano,Zerg,TvZ,0.9038471713160925,102,47,850,825,48000
soul,Terran,TvZ,0.09311085560495269,105,44,3425,0,48000
GOStephano,Zerg,TvZ,0.8340342946851588,103,53,5975,1950,48240
soul,Terran,TvZ,0.12466658121359797,92,49,9125,3825,48240
GOStephano,Zerg,TvZ,0.7374923470832665,105,44,7375,2725,48480
soul,Terran,TvZ,0.2899383222794363,110,34,6725,2625,48480
liquidthermy,Terran,TvT,0.6724129456396802,70,74,0,0,3360
BratOK,Terran,TvT,0.26272474877647045,57,82,0,0,3360
liquidthermy,Terran,TvT,0.8017194611691016,54,72,200,0,4080
BratOK,Terran,TvT,0.45580612958480593,64,119,0,0,4080
liquidthermy,Terran,TvT,0.8781515667048444,47,55,200,0,4320
BratOK,Terran,TvT,0.11836000948175529,41,45,100,0,4320
liquidthermy,Terran,TvT,0.04525906105794819,146,135,100,0,5040
BratOK,Terran,TvT,0.9326243801736174,152,143,0,0,5040
liquidthermy,Terran,TvT,0.9143929930515802,65,45,0,0,6240
BratOK,Terran,TvT,0.07831710760683508,67,42,400,0,6240
liquidthermy,Terran,TvT,0.08702964955094483,147,101,900,500,7440
BratOK,Terran,TvT,0.9489823906152514,141,116,1000,300,7440
liquidthermy,Terran,TvT,0.08870369182218218,132,111,675,100,7680
BratOK,Terran,TvT,0.8942831819331111,130,111,200,200,7680
liquidthermy,Terran,TvT,0.21645526102356671,113,125,300,50,8640
BratOK,Terran,TvT,0.7484346117544525,107,126,0,0,8640
liquidthermy,Terran,TvT,0.1359860782114672,120,135,0,0,10080
BratOK,Terran,TvT,0.022926585690521972,31,63,0,0,10080
liquidthermy,Terran,TvT,0.2134780211887526,117,101,375,125,10800
BratOK,Terran,TvT,0.6979991317753472,117,91,850,100,10800
liquidthermy,Terran,TvT,0.09429793267012898,120,118,0,0,11040
BratOK,Terran,TvT,0.6930046137865776,107,96,0,0,11040
liquidthermy,Terran,TvT,0.3957678390507743,116,81,1700,300,12000
BratOK,Terran,TvT,0.5892577214030883,118,78,500,500,12000
liquidthermy,Terran,TvT,0.9173792578507475,68,40,1175,0,12480
BratOK,Terran,TvT,0.09090909090909094,32,50,375,0,12480
liquidthermy,Terran,TvT,0.7790021554862104,81,47,2975,250,12720
BratOK,Terran,TvT,0.12336030710658485,73,32,3775,775,12720
liquidthermy,Terran,TvT,0.8074286517095772,78,46,1900,1125,12960
BratOK,Terran,TvT,0.2108843922284368,79,48,2425,1375,12960
liquidthermy,Terran,TvT,0.6353297252915755,79,96,0,0,3120
BratOK,Terran,TvT,0.3313768081463166,80,90,0,0,3120
liquidthermy,Terran,TvT,0.8148745731907713,59,75,0,0,3360
BratOK,Terran,TvT,0.2358814502835352,87,66,0,0,3360
liquidthermy,Terran,TvT,0.0790640688559131,145,141,550,0,4560
BratOK,Terran,TvT,0.9054262273390057,149,135,300,300,4560
liquidthermy,Terran,TvT,0.027913111675579083,143,163,0,0,5520
BratOK,Terran,TvT,0.06750809968316968,52,70,200,0,5520
liquidthermy,Terran,TvT,0.8530323385738574,62,74,0,0,7440
BratOK,Terran,TvT,0.14890320640700794,60,77,0,0,7440
liquidthermy,Terran,TvT,0.8488355061813169,62,75,0,0,7680
BratOK,Terran,TvT,0.13476362134729364,60,74,200,0,7680
liquidthermy,Terran,TvT,0.03183953997079281,132,166,500,0,7920
BratOK,Terran,TvT,0.9136861760388169,125,160,500,500,7920
liquidthermy,Terran,TvT,0.22627652604488024,159,114,0,0,11280
BratOK,Terran,TvT,0.9706475385520315,156,144,400,0,11280
liquidthermy,Terran,TvT,0.060148691739190574,151,154,875,0,11520
BratOK,Terran,TvT,0.9666226299402966,153,151,400,400,11520
liquidthermy,Terran,TvT,0.9027870177787669,66,38,550,125,12960
BratOK,Terran,TvT,0.04474703056658147,61,43,600,600,12960
liquidthermy,Terran,TvT,0.9027870177787669,66,38,375,275,13200
BratOK,Terran,TvT,0.04602729752861889,41,99,0,0,13200
liquidthermy,Terran,TvT,0.9081429816006314,70,47,150,0,13440
BratOK,Terran,TvT,0.08295795410245177,69,48,0,0,13440
liquidthermy,Terran,TvT,0.721986212090189,81,92,0,0,13680
BratOK,Terran,TvT,0.07511615992397624,68,46,475,375,13680
liquidthermy,Terran,TvT,0.9081429816006314,70,47,350,350,13920
BratOK,Terran,TvT,0.1045933084353462,61,67,1350,0,13920
liquidthermy,Terran,TvT,0.8696442449286684,73,40,2350,1100,14640
BratOK,Terran,TvT,0.12464094546182569,56,106,2000,0,14640
liquidthermy,Terran,TvT,0.8381835805930296,78,47,850,0,15120
BratOK,Terran,TvT,0.1753565756129149,60,85,550,0,15120
liquidthermy,Terran,TvT,0.5398298675613902,102,85,1750,400,15360
BratOK,Terran,TvT,0.05604541036550481,66,47,1125,0,15360
liquidthermy,Terran,TvT,0.8576182690682113,75,41,2975,700,15600
BratOK,Terran,TvT,0.08800108231397119,69,44,3975,1375,15600
liquidthermy,Terran,TvT,0.7086272062853426,74,83,3650,2600,15840
BratOK,Terran,TvT,0.22885668199305764,68,75,5275,1625,15840
liquidthermy,Terran,TvT,0.7064798486224166,74,82,1250,1250,16080
BratOK,Terran,TvT,0.2854866858590981,73,82,3725,550,16080
liquidthermy,Terran,TvT,0.38222733535308007,111,111,900,350,16320
BratOK,Terran,TvT,0.5222499547768362,101,110,2175,100,16320
liquidthermy,Terran,TvT,0.33609336256233846,115,114,2025,1200,16560
BratOK,Terran,TvT,0.52683193973309,102,109,3375,1250,16560
liquidthermy,Terran,TvT,0.05560100087465397,145,116,775,50,17520
BratOK,Terran,TvT,0.8223073177992124,139,129,300,200,17520
liquidthermy,Terran,TvT,0.8140515728211868,75,87,1150,175,17760
BratOK,Terran,TvT,0.17751467938663823,59,106,875,0,17760
liquidthermy,Terran,TvT,0.6297967798242243,41,143,800,0,18000
BratOK,Terran,TvT,0.27619869365494243,60,118,1225,100,18000
liquidthermy,Terran,TvT,0.7734602929256309,91,64,0,0,18480
BratOK,Terran,TvT,0.19760650164332233,88,64,1125,0,18480
liquidthermy,Terran,TvT,0.9624236687790361,46,101,425,375,18720
BratOK,Terran,TvT,0.051017609384748586,45,102,825,275,18720
liquidthermy,Terran,TvT,0.9626962769907852,49,98,250,250,18960
BratOK,Terran,TvT,0.8910004538578802,150,92,300,0,18960
liquidthermy,Terran,TvT,0.05634205529205594,153,88,400,0,19200
BratOK,Terran,TvT,0.7601943892353745,159,56,200,0,19200
liquidthermy,Terran,TvT,0.8829479630365216,55,101,2150,550,19440
BratOK,Terran,TvT,0.05144274016101996,50,99,550,550,19440
liquidthermy,Terran,TvT,0.6117897951212071,57,109,2350,525,19680
BratOK,Terran,TvT,0.10077308933274876,79,63,2325,1075,19680
liquidthermy,Terran,TvT,0.6384320206335763,67,115,400,0,19920
BratOK,Terran,TvT,0.1828045767261296,57,106,0,0,19920
liquidthermy,Terran,TvT,0.8803393979335326,54,102,1850,350,20400
BratOK,Terran,TvT,0.06647218122886045,51,97,1525,275,20400
liquidthermy,Terran,TvT,0.8652288505346815,58,75,2550,1600,20640
BratOK,Terran,TvT,0.10238266697710707,76,63,3500,1125,20640
liquidthermy,Terran,TvT,0.9226561653823037,52,68,1525,1150,20880
BratOK,Terran,TvT,0.07835923791083854,49,71,2925,375,20880
liquidthermy,Terran,TvT,0.3307392110652267,105,119,825,0,21840
BratOK,Terran,TvT,0.673685970193722,84,132,0,0,21840
liquidthermy,Terran,TvT,0.4021322923256474,73,133,425,0,22320
BratOK,Terran,TvT,0.2866079051136305,61,113,475,100,22320
liquidthermy,Terran,TvT,0.32700756224972083,132,91,2000,300,23040
BratOK,Terran,TvT,0.5878292805583852,125,84,1800,0,23040
liquidthermy,Terran,TvT,0.24624301459436226,142,98,3775,750,23280
BratOK,Terran,TvT,0.6643505734484091,131,87,3075,1125,23280
liquidthermy,Terran,TvT,0.08106497293140891,151,85,550,275,23520
BratOK,Terran,TvT,0.7935622964485721,141,75,2350,275,23520
liquidthermy,Terran,TvT,0.06542446731780938,153,87,3950,1375,23760
BratOK,Terran,TvT,0.6861237748336719,137,73,3350,2300,23760
liquidthermy,Terran,TvT,0.648412964119476,47,102,2650,450,24000
BratOK,Terran,TvT,0.2839614517043164,63,96,1775,1225,24000
liquidthermy,Terran,TvT,0.8164446699134501,52,91,4750,2300,24480
BratOK,Terran,TvT,0.21801669085018982,108,63,4475,1575,24480
liquidthermy,Terran,TvT,0.7175003427653228,85,69,3475,1725,24720
BratOK,Terran,TvT,0.22452394642231416,82,81,2975,750,24720
liquidthermy,Terran,TvT,0.534581559296248,105,56,2825,975,24960
BratOK,Terran,TvT,0.45269855905279033,103,72,1675,225,24960
liquidthermy,Terran,TvT,0.3471315866627979,129,96,1425,400,25440
BratOK,Terran,TvT,0.6008445053500646,129,76,1550,0,25440
liquidthermy,Terran,TvT,0.2312973370385938,141,77,850,0,25680
BratOK,Terran,TvT,0.0696080934421972,67,92,800,0,25680
liquidthermy,Terran,TvT,0.4022219602809478,129,75,4100,3325,25920
BratOK,Terran,TvT,0.6277813017064339,131,76,3825,3175,25920
liquidthermy,Terran,TvT,0.3192973050981575,132,93,975,400,26160
BratOK,Terran,TvT,0.19411666650136072,102,61,600,0,26160
liquidthermy,Terran,TvT,0.6285714285714286,111,72,625,250,26400
BratOK,Terran,TvT,0.283323667662406,104,68,1400,550,26400
liquidthermy,Terran,TvT,0.31155785082847154,133,89,2625,0,26640
BratOK,Terran,TvT,0.402255402400432,111,76,750,0,26640
liquidthermy,Terran,TvT,0.46920330437377844,117,49,3100,1425,27360
BratOK,Terran,TvT,0.9073651212663625,86,166,2475,100,27360
Geralt,Protoss,PvT,0.5747412014661629,97,107,350,0,4560
liquidthermy,Terran,PvT,0.4297428955688919,98,107,150,50,4560
Geralt,Protoss,PvT,0.5772528287705267,99,109,350,350,4800
liquidthermy,Terran,PvT,0.44063618497836987,103,109,350,100,4800
Geralt,Protoss,PvT,0.11929741177788217,120,47,0,0,6000
liquidthermy,Terran,PvT,0.9571264238817607,155,54,400,0,6000
Geralt,Protoss,PvT,0.028306843826868877,153,44,525,0,6240
liquidthermy,Terran,PvT,0.9273107904017844,151,37,600,0,6240
Geralt,Protoss,PvT,0.08844904252181562,122,35,350,0,6480
liquidthermy,Terran,PvT,0.8312361259649148,111,24,300,0,6480
Geralt,Protoss,PvT,0.049456738084214635,161,45,700,0,7680
liquidthermy,Terran,PvT,0.9354493144668674,163,43,300,0,7680
Geralt,Protoss,PvT,0.030205226830184895,156,44,1050,0,7920
liquidthermy,Terran,PvT,0.9450084430699202,159,41,500,500,7920
Geralt,Protoss,PvT,0.688482923868181,91,135,1400,0,9840
liquidthermy,Terran,PvT,0.28759724574008294,87,134,0,0,9840
Geralt,Protoss,PvT,0.6297304437677702,70,105,1900,300,10320
liquidthermy,Terran,PvT,0.04756246098625194,40,134,1975,400,10320
Geralt,Protoss,PvT,0.8017879375439358,57,124,900,200,10560
liquidthermy,Terran,PvT,0.045886167067361205,31,138,350,0,10560
Geralt,Protoss,PvT,0.041855213294956894,142,68,2025,800,10800
liquidthermy,Terran,PvT,0.06958784234140059,57,140,2025,100,10800
Geralt,Protoss,PvT,0.09026293936607777,132,51,1950,400,11040
liquidthermy,Terran,PvT,0.8795298887882694,131,55,2200,50,11040
Geralt,Protoss,PvT,0.8821957499865719,62,133,2050,1000,11280
liquidthermy,Terran,PvT,0.9097370606339222,132,51,2300,225,11280
Geralt,Protoss,PvT,0.022721268975236908,137,38,1700,650,11520
liquidthermy,Terran,PvT,0.9627983035501027,134,44,1600,275,11520
Geralt,Protoss,PvT,0.057098116475784555,139,32,1350,650,11760
liquidthermy,Terran,PvT,0.9638742411680825,138,42,1525,425,11760
Geralt,Protoss,PvT,0.02915536732218771,150,47,1000,100,12000
liquidthermy,Terran,PvT,0.9503269706565617,147,47,1000,350,12000
Geralt,Protoss,PvT,0.04496285982863846,135,45,900,100,12240
liquidthermy,Terran,PvT,0.9097370606339222,132,51,1875,650,12240
Geralt,Protoss,PvT,0.07384967064983766,135,49,1400,1400,12480
liquidthermy,Terran,PvT,0.9325364926948765,136,48,1675,350,12480
liquidthermy,Terran,PvT,0.962911108162495,65,49,0,0,3840
Geralt,Protoss,PvT,0.06225709161241466,63,56,250,0,3840
liquidthermy,Terran,PvT,0.8920883267251369,75,50,0,0,4320
Geralt,Protoss,PvT,0.06685233171963695,54,66,250,0,4320
liquidthermy,Terran,PvT,0.051909472084162356,141,156,200,0,5520
Geralt,Protoss,PvT,0.9275811928232454,138,153,0,0,5520
liquidthermy,Terran,PvT,0.04476812677372677,158,143,150,0,6960
Geralt,Protoss,PvT,0.6303109780135473,123,113,500,0,6960
liquidthermy,Terran,PvT,0.14916642105595346,127,151,250,100,7440
Geralt,Protoss,PvT,0.8458965065432151,124,154,1250,500,7440
liquidthermy,Terran,PvT,0.34760397680100485,120,123,275,0,8640
Geralt,Protoss,PvT,0.592589865789461,115,117,0,0,8640
liquidthermy,Terran,PvT,0.42906373091451844,112,117,150,100,8880
Geralt,Protoss,PvT,0.563624585893332,111,117,750,0,8880
liquidthermy,Terran,PvT,0.5992673230110546,90,92,1375,100,9120
Geralt,Protoss,PvT,0.5467901093507425,104,110,1000,250,9120
liquidthermy,Terran,PvT,0.08985467546144521,148,138,450,0,9360
Geralt,Protoss,PvT,0.8526671765046965,139,138,0,0,9360
liquidthermy,Terran,PvT,0.9628263459143673,49,62,2200,375,9600
Geralt,Protoss,PvT,0.13771550349434047,58,74,2150,1250,9600
liquidthermy,Terran,PvT,0.8506269607922926,59,75,1625,650,9840
Geralt,Protoss,PvT,0.03891571711340247,41,61,1575,500,9840
liquidthermy,Terran,PvT,0.9531287314263863,39,65,1450,750,10080
Geralt,Protoss,PvT,0.05081670671142213,39,61,1175,1175,10080
HeroMarine,Terran,TvT,0.08198274389100413,32,44,0,0,2880
liquidthermy,Terran,TvT,0.8815122763763032,33,50,0,0,2880
HeroMarine,Terran,TvT,0.06660685101318792,38,40,0,0,3120
liquidthermy,Terran,TvT,0.875005782333159,38,50,0,0,3120
HeroMarine,Terran,TvT,0.045014449474217955,32,38,100,50,4080
liquidthermy,Terran,TvT,0.9426467664220087,33,40,400,0,4080
HeroMarine,Terran,TvT,0.08533086236375598,36,44,150,50,4320
liquidthermy,Terran,TvT,0.8092655914031985,39,61,200,0,4320
HeroMarine,Terran,TvT,0.10238336554084132,42,44,250,100,4800
liquidthermy,Terran,TvT,0.9310512348133745,40,39,600,500,4800
HeroMarine,Terran,TvT,0.2173117263287181,41,65,200,0,5280
liquidthermy,Terran,TvT,0.7428710158355191,44,71,200,0,5280
HeroMarine,Terran,TvT,0.13807004424889713,35,53,300,0,5520
liquidthermy,Terran,TvT,0.7399856368634583,43,72,200,200,5520
liquidthermy,Terran,TvT,0.974905153655508,43,61,1150,0,6000
HeroMarine,Terran,TvT,0.06916480270575931,54,60,750,200,6000
liquidthermy,Terran,TvT,0.9342923958393885,35,65,1350,600,6240
HeroMarine,Terran,TvT,0.028605385515420245,41,63,900,100,6240
liquidthermy,Terran,TvT,0.9286419649085416,39,72,850,850,6480
HeroMarine,Terran,TvT,0.052399175205436355,45,71,1175,700,6480
liquidthermy,Terran,TvT,0.960606248894241,181,144,500,0,4800
HeroMarine,Terran,TvT,0.04814632047953504,181,149,200,0,4800
liquidthermy,Terran,TvT,0.7421728316836578,171,112,400,0,5040
HeroMarine,Terran,TvT,0.10959348285552123,178,133,450,0,5040
liquidthermy,Terran,TvT,0.7488335812676412,153,142,650,0,6240
HeroMarine,Terran,TvT,0.11491959365069615,172,140,0,0,6240
liquidthermy,Terran,TvT,0.8647211355059446,174,132,200,0,6480
HeroMarine,Terran,TvT,0.0469635212758856,180,144,0,0,6480
liquidthermy,Terran,TvT,0.13756164212653899,88,75,0,0,6960
HeroMarine,Terran,TvT,0.9082863114102303,83,71,0,0,6960
liquidthermy,Terran,PvT,0.9433122653330255,45,139,0,0,3600
PtitDrogo,Protoss,PvT,0.02961431655405744,41,138,0,0,3600
liquidthermy,Terran,PvT,0.4891976179769241,74,76,0,0,4560
PtitDrogo,Protoss,PvT,0.49636594435854053,73,78,0,0,4560
liquidthermy,Terran,PvT,0.8552126706884982,69,133,250,0,5040
PtitDrogo,Protoss,PvT,0.08789600276580095,63,138,0,0,5040
liquidthermy,Terran,PvT,0.9538177751848318,42,135,0,0,5520
PtitDrogo,Protoss,PvT,0.05668773466697452,45,139,650,125,5520
liquidthermy,Terran,PvT,0.1355852484733967,136,56,300,0,7440
PtitDrogo,Protoss,PvT,0.8487678888713626,137,58,0,0,7440
liquidthermy,Terran,PvT,0.9575370550392919,50,120,0,0,8400
PtitDrogo,Protoss,PvT,0.08061028372595791,48,125,0,0,8400
liquidthermy,Terran,PvT,0.7618666805536558,31,93,0,0,8640
PtitDrogo,Protoss,PvT,0.13112497739936047,28,123,350,0,8640
liquidthermy,Terran,PvT,0.9456974499775154,51,123,0,0,8880
PtitDrogo,Protoss,PvT,0.06408990278685622,60,120,0,0,8880
liquidthermy,Terran,PvT,0.14837688334286891,155,72,450,0,10800
PtitDrogo,Protoss,PvT,0.8801143742811961,149,75,0,0,10800
liquidthermy,Terran,PvT,0.14934223467239127,156,68,900,0,11040
PtitDrogo,Protoss,PvT,0.9263373325132941,145,69,0,0,11040
liquidthermy,Terran,PvT,0.1535418063055642,124,54,400,0,12480
PtitDrogo,Protoss,PvT,0.8033114776924124,110,35,700,500,12480
liquidthermy,Terran,PvT,0.8165687172390753,98,138,5500,425,12720
PtitDrogo,Protoss,PvT,0.04125312217646038,58,118,5375,875,12720
liquidthermy,Terran,PvT,0.8307881490602941,95,137,6025,2475,12960
PtitDrogo,Protoss,PvT,0.10823057533571645,87,139,5575,3775,12960
liquidthermy,Terran,PvT,0.864135283559569,91,138,4200,1500,13200
PtitDrogo,Protoss,PvT,0.48563901819003363,108,109,4000,2425,13200
liquidthermy,Terran,PvT,0.8990371269400952,79,140,3050,425,13440
PtitDrogo,Protoss,PvT,0.11334900567589357,85,138,1775,1075,13440
liquidthermy,Terran,PvT,0.8406726571909527,72,136,3375,875,13680
PtitDrogo,Protoss,PvT,0.13318922981449688,66,136,1725,1100,13680
liquidthermy,Terran,PvT,0.9155253546342876,61,123,2550,225,13920
PtitDrogo,Protoss,PvT,0.042737488864081685,52,122,525,0,13920
liquidthermy,Terran,PvT,0.8828680309446472,64,125,1875,200,14160
PtitDrogo,Protoss,PvT,0.06282635599318326,60,117,1400,350,14160
liquidthermy,Terran,PvT,0.8473811377669712,67,134,2500,475,14400
PtitDrogo,Protoss,PvT,0.0604965896764344,59,115,975,0,14400
liquidthermy,Terran,PvT,0.8668107701855031,66,136,1575,600,14640
PtitDrogo,Protoss,PvT,0.19785780294487987,73,128,1750,550,14640
liquidthermy,Terran,PvT,0.739463314190715,81,122,2350,950,14880
PtitDrogo,Protoss,PvT,0.1629806411685607,68,129,1900,800,14880
liquidthermy,Terran,PvT,0.5496587685314491,97,106,0,0,15360
PtitDrogo,Protoss,PvT,0.4178246455212259,97,110,0,0,15360
liquidthermy,Terran,PvT,0.794691689855721,100,137,1950,0,16800
PtitDrogo,Protoss,PvT,0.25884636085945,89,124,2550,0,16800
liquidthermy,Terran,PvT,0.04869039501823924,142,68,4150,1475,17040
PtitDrogo,Protoss,PvT,0.250954378106051,80,123,4375,1600,17040
liquidthermy,Terran,PvT,0.8229075899629598,90,133,3375,300,17280
PtitDrogo,Protoss,PvT,0.2318600906407366,86,126,2600,200,17280
